INDEX_NAME,INDEX_REGION,STATIONID,COLLDATE,COLLMETH,SAMPLEID,LAT,LONG,TAXAID,N_TAXA,EXCLUDE,NONTARGET,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,FFG,HABIT,TOLVAL,THERMAL_INDICATOR,LIFE_CYCLE
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Eukiefferiella claripennis group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Eukiefferiella,CG,SP,8,cold_cool,multi
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Eukiefferiella devonica group,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Eukiefferiella,CG,SP,4,,multi
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Hydropsyche morosa group,6,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Isonychia,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Isonychiidae,,,Isonychia,CF,SW,2,,uni
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Isoperla,3,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlodidae,,,Isoperla,PR,CN,2,cold_cool,uni
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Lepidostoma,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,,,Lepidostoma,SH,CB,1,,uni
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Lopescladius,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Lopescladius,CG,BU,4,,
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Micropsectra,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,CG,SP,6,,multi
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Microtendipes pedellus group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Microtendipes,CF,CN,6,,
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Nais communis,3,FALSE,FALSE,Annelida,Oligochaeta,Tubificida,Naididae,,,Nais,CG,BU,8,,
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Optioservus,2,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,SC,CN,4,,semi
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Paraleptophlebia,1,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,,,Paraleptophlebia,CG,SW,1,,uni
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Parametriocnemus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,CG,SP,5,,multi
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Polypedilum aviceps,14,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,4,,multi
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Polypedilum flavum,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,6,warm,multi
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Rheotanytarsus pellucidus,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,CF,CN,5,,multi
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Rhithrogena,7,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Rhithrogena,CG,CN,1,cold_cool,uni
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Rhyacophila,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,PR,CN,1,cold_cool,uni
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Sweltsa,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Chloroperlidae,,,Sweltsa,PR,CN,1,cold_cool,semi
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Thienemannimyia genus group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia genus group,PR,SP,6,,
MassDEP_2019_Bugs,WestHighlands,B0236,9/26/2000,RBP kicknet,2000039,42.635404,-72.731424,Tvetenia bavarica group,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,,multi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Baetidae,32,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Baetidae,,,,CG,,6,,
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Chimarra,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Chimarra,CF,CN,4,,uni
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Corynoneura,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Corynoneura,CG,SP,4,,multi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Enchytraeidae,1,FALSE,FALSE,Annelida,Oligochaeta,Enchytraeida,Enchytraeidae,,,,CG,BU,10,,
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Epeorus,5,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Epeorus,SC,CN,1,cold_cool,uni
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Glossosoma,13,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Glossosoma,SC,CN,1,cold_cool,
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Hexatoma,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Tipulidae,Limoniinae,,Hexatoma,PR,BU,2,,uni
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Hydropsyche,1,TRUE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,4,,uni
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Hydropsyche morosa group,13,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Hydropsychidae,,,Hydropsyche,CF,CN,6,,uni
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Lepidostoma,1,FALSE,FALSE,Arthropoda,Insecta,Trichoptera,Lepidostomatidae,,,Lepidostoma,SH,CB,1,,uni
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Lumbriculus variegatus,2,FALSE,FALSE,Annelida,Oligochaeta,Lumbriculida,Lumbriculidae,,,Lumbriculus,CG,BU,5,,
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Maccaffertium,3,FALSE,FALSE,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,,,Maccaffertium,SC,CN,3,,
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Micropsectra,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Micropsectra,CG,SP,6,,multi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Nemouridae,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Nemouridae,,,,SH,SP,2,cold_cool,
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Nigronia,1,FALSE,FALSE,Arthropoda,Insecta,Megaloptera,Corydalidae,,,Nigronia,PR,CN,4,,semi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Optioservus fastiditus,1,FALSE,FALSE,Arthropoda,Insecta,Coleoptera,Elmidae,,,Optioservus,SC,CN,4,,semi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Paragnetina,1,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Perlidae,,,Paragnetina,PR,CN,1,,semi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Parametriocnemus,2,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Parametriocnemus,CG,SP,5,,multi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Polypedilum aviceps,3,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,SH,CN,4,,multi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Prosimulium,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Simuliidae,,,Prosimulium,CF,CN,2,cold_cool,
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Sweltsa,5,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Chloroperlidae,,,Sweltsa,PR,CN,1,cold_cool,semi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Tallaperla,2,FALSE,FALSE,Arthropoda,Insecta,Plecoptera,Peltoperlidae,,,Tallaperla,SH,CN,1,cold_cool,semi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Tvetenia bavarica group,8,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,,multi
MassDEP_2019_Bugs,CentralHills,B0445,9/11/2000,RBP kicknet,2000015,42.57641,-72.466338,Tvetenia vitracies,1,FALSE,FALSE,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,,Tvetenia,CG,SP,5,warm,multi
